"Date","CountyDistrict","ProvinceState","CountryRegion","Lat","Long","TotalConfirmed","TotalDeaths","NewConfirmed","NewDeaths","Deltaconfirmed","DeltaDeaths"
2020-04-16,"","","Maldives",3.2028,73.2207,25,0,3,0,1,0
2020-04-16,"","","Mali",17.570692,-3.996166000000001,171,13,23,0,19,0
2020-04-16,"","","Malta",35.9375,14.3754,412,3,13,0,7,0
2020-04-16,"","","Mauritania",21.0079,-10.9408,7,1,0,0,0,0
2020-04-16,"","","Mauritius",-20.348404000000002,57.552152,324,9,0,0,0,0
2020-04-16,"","","Mexico",23.6345,-102.5528,5847,449,448,43,63,-31
2020-04-16,"","","Moldova",47.4116,28.3699,2154,54,105,8,-10,2
2020-04-16,"","","Monaco",43.7333,7.4167,93,3,0,0,0,-2
2020-04-16,"","","Mongolia",46.8625,103.8467,31,0,1,0,1,0
2020-04-16,"","","Montenegro",42.708678000000006,19.37439,303,4,15,0,10,0
2020-04-16,"","","Morocco",31.7917,-7.0926,2283,130,259,3,123,2
2020-04-16,"","","Mozambique",-18.665695,35.529562,31,0,2,0,1,0
2020-04-16,"","","MS Zaandam",,,9,2,0,0,0,0
2020-04-16,"","","Namibia",-22.9576,18.4904,16,0,0,0,0,0
2020-04-16,"","","Nepal",28.1667,84.25,16,0,0,0,0,0
2020-04-16,"","","Netherlands",12.5211,-69.9683,29383,3327,1067,182,331,-8
2020-04-16,"","","New Zealand",-40.9006,174.886,1401,9,15,0,-5,0
2020-04-16,"","","Nicaragua",12.865416,-85.207229,9,1,0,0,0,0
2020-04-16,"","","Niger",17.607789,8.081666,584,14,0,0,-14,0
2020-04-16,"","","Nigeria",9.082,8.6753,442,13,35,1,1,0
2020-04-16,"","","North Macedonia",41.6086,21.7453,1081,46,107,1,41,0
2020-04-16,"","","Norway",60.472,8.4689,6896,152,156,2,39,-9
2020-04-16,"","","Oman",21.512583,55.92325500000001,1019,4,109,0,12,0
2020-04-16,"","","Pakistan",30.3753,69.3451,6919,128,536,17,-10,2
2020-04-16,"","","Panama",8.538,-80.7821,3751,103,177,8,75,7
2020-04-16,"","","Papua New Guinea",-6.314993,143.95555,7,0,5,0,5,0
2020-04-16,"","","Paraguay",-23.4425,-58.4438,174,8,13,0,11,-1
2020-04-16,"","","Peru",-9.19,-75.0152,12491,274,1016,20,-156,-4
2020-04-16,"","","Philippines",12.879721,121.77401699999999,5660,362,207,13,-23,-1
2020-04-16,"","","Poland",51.9194,19.1451,7918,314,336,28,-44,5
2020-04-16,"","","Portugal",39.3999,-8.2245,18841,629,750,30,107,-2
2020-04-16,"","","Qatar",25.3548,51.1839,4103,7,392,0,109,0
2020-04-16,"","","Romania",45.9432,24.9668,7707,392,491,20,154,-1
2020-04-16,"","","Russia",61.52401,105.31875600000001,27938,232,3448,34,60,6
2020-04-16,"","","Rwanda",-1.9403,29.8739,138,0,2,0,0,0
2020-04-16,"","","Saint Kitts and Nevis",17.357822,-62.782998,14,0,0,0,0,0
2020-04-16,"","","Saint Lucia",13.9094,-60.9789,15,0,0,0,0,0
2020-04-16,"","","Saint Vincent and the Grenadines",12.9843,-61.2872,12,0,0,0,0,0
2020-04-16,"","","San Marino",43.9424,12.4578,426,38,54,2,53,2
2020-04-16,"","","Sao Tome and Principe",0.18636,6.613081,4,0,0,0,0,0
2020-04-16,"","","Saudi Arabia",23.885942,45.079162,6380,83,518,4,25,-2
2020-04-16,"","","Senegal",14.4974,-14.4524,335,2,21,0,6,0
2020-04-16,"","","Serbia",44.0165,21.0059,5318,103,445,4,37,-1
2020-04-16,"","","Seychelles",-4.6796,55.492,11,0,0,0,0,0
2020-04-16,"","","Sierra Leone",8.460555000000001,-11.779889,15,0,2,0,0,0
2020-04-16,"","","Singapore",1.2833,103.8333,4427,10,728,0,281,0
2020-04-16,"","","Slovakia",48.669,19.699,977,8,114,2,86,-2
2020-04-16,"","","Slovenia",46.1512,14.9955,1268,61,20,0,-8,-5
2020-04-16,"","","Somalia",5.152149,46.199616,80,5,0,0,-20,-3
2020-04-16,"","","South Africa",-30.5595,22.9375,2605,48,99,14,8,7
2020-04-16,"","","South Sudan",6.8770000000000024,31.307,4,0,0,0,0,0
2020-04-16,"","","Spain",40.463667,-3.7492199999999998,184948,19315,7304,607,2201,-45
2020-04-16,"","","Sri Lanka",7.873054,80.77179699999998,238,7,0,0,-5,0
2020-04-16,"","","Sudan",12.8628,30.2176,32,5,0,0,0,0
2020-04-16,"","","Suriname",3.9193,-56.0278,10,1,0,0,0,0
2020-04-16,"","","Sweden",60.128161,18.643501,12540,1333,613,130,131,-40
2020-04-16,"","","Switzerland",46.8182,8.2275,26732,1281,396,42,-4,-23
2020-04-16,"","","Syria",34.802075,38.99681500000001,33,2,0,0,-4,0
2020-04-16,"","","Taiwan*",23.7,121.0,395,6,0,0,-2,0
2020-04-16,"","","Tanzania",-6.369028,34.888822,94,4,6,0,-29,-1
2020-04-16,"","","Thailand",15.870032,100.992541,2672,46,29,3,-1,1
2020-04-16,"","","Timor-Leste",-8.874217,125.727539,18,0,10,0,8,0
2020-04-16,"","","Togo",8.6195,0.8248,81,5,0,2,-4,2
2020-04-16,"","","Trinidad and Tobago",10.6918,-61.2225,114,8,0,0,-1,0
2020-04-16,"","","Tunisia",33.886917,9.537499,822,37,42,2,9,1
2020-04-16,"","","Turkey",38.9637,35.2433,74193,1643,4801,125,520,10
2020-04-16,"","","Uganda",1.373333,32.290275,55,0,0,0,0,0
2020-04-16,"","","Ukraine",48.3794,31.1656,4161,116,397,8,5,-2
2020-04-16,"","","United Arab Emirates",23.424076,53.847818000000004,5825,35,460,2,28,-3
2020-04-16,"","","United Kingdom",18.2206,-63.0686,104145,13759,4662,865,24,100
2020-04-16,"","","Uruguay",-32.5228,-55.7658,502,9,10,1,1,1
2020-04-16,"","","US",34.22333378,-82.46170658,667801,32916,31451,4591,2771,2097
2020-04-16,"","","Uzbekistan",41.377491,64.585262,1349,4,47,0,-90,0
2020-04-16,"","","Venezuela",6.4238,-66.5897,204,9,7,0,-1,0
2020-04-16,"","","Vietnam",14.058323999999999,108.277199,268,0,1,0,0,0
2020-04-16,"","","West Bank and Gaza",31.9522,35.2332,374,2,0,0,-66,0
2020-04-16,"","","Western Sahara",24.2155,-12.8858,6,0,0,0,0,0
2020-04-16,"","","Yemen",15.552726999999999,48.516388,1,0,0,0,0,0
2020-04-16,"","","Zambia",-13.133897,27.849332,48,2,0,0,-3,0
2020-04-16,"","","Zimbabwe",-19.015438,29.154857,23,3,0,0,-6,0
2020-04-17,"","","Afghanistan",33.93911,67.709953,906,30,66,0,10,-5
2020-04-17,"","","Albania",41.1533,20.1683,539,26,21,0,-3,-1
2020-04-17,"","","Algeria",28.0339,1.6596,2418,364,150,16,42,4
2020-04-17,"","","Andorra",42.5063,1.5218,696,35,23,2,23,2
2020-04-17,"","","Angola",-11.2027,17.8739,19,2,0,0,0,0
2020-04-17,"","","Antigua and Barbuda",17.0608,-61.7964,23,3,0,0,0,-1
2020-04-17,"","","Argentina",-38.4161,-63.6167,2669,123,98,8,-30,4
2020-04-17,"","","Armenia",40.0691,45.0382,1201,19,42,1,-6,0
2020-04-17,"","","Australia",-35.4735,149.0124,6522,66,60,3,38,3
2020-04-17,"","","Austria",47.5162,14.5501,14595,431,119,21,-21,4
2020-04-17,"","","Azerbaijan",40.1431,47.5769,1340,15,57,0,27,-2
2020-04-17,"","","Bahamas",25.025885,-78.035889,54,9,1,1,-3,1
2020-04-17,"","","Bahrain",26.0275,50.55,1740,7,40,0,11,0
2020-04-17,"","","Bangladesh",23.685,90.3563,1838,75,266,15,-75,5
2020-04-17,"","","Barbados",13.1939,-59.5432,75,5,0,0,-2,0
2020-04-17,"","","Belarus",53.7098,27.9534,4779,42,575,2,99,-2
2020-04-17,"","","Belgium",50.8333,4.469936,36138,5163,1329,306,93,-111
2020-04-17,"","","Belize",17.1899,-88.4976,18,2,0,0,0,0
2020-04-17,"","","Benin",9.3077,2.3158,35,1,0,0,0,0
2020-04-17,"","","Bhutan",27.5142,90.4336,5,0,0,0,0,0
2020-04-17,"","","Bolivia",-16.2902,-63.5887,465,31,24,2,-20,1
2020-04-17,"","","Bosnia and Herzegovina",43.9159,17.6791,1214,46,47,3,-10,1
2020-04-17,"","","Botswana",-22.3285,24.6849,15,1,0,0,-2,0
2020-04-17,"","","Brazil",-14.235,-51.9253,33682,2141,3257,217,1152,29
2020-04-17,"","","Brunei",4.5353,114.7277,136,1,0,0,0,0
2020-04-17,"","","Bulgaria",42.7339,25.4858,846,41,46,3,-7,1
2020-04-17,"","","Burkina Faso",12.2383,-1.5616,557,35,11,3,7,3
2020-04-17,"","","Burma",21.9162,95.956,88,4,3,0,-8,0
2020-04-17,"","","Burundi",-3.3731,29.9189,5,1,0,0,0,0
2020-04-17,"","","Cabo Verde",16.5388,-23.0418,56,1,0,0,0,0
2020-04-17,"","","Cambodia",11.55,104.9167,122,0,0,0,0,0
2020-04-17,"","","Cameroon",3.8480000000000003,11.5021,996,22,0,0,-148,-5
2020-04-17,"","","Canada",53.9333,-116.5765,32814,1355,2005,97,-595,-154
2020-04-17,"","","Central African Republic",6.6111,20.9394,12,0,0,0,0,0
2020-04-17,"","","Chad",15.4542,18.7322,27,0,0,0,-4,0
2020-04-17,"","","Chile",-35.6751,-71.543,9252,116,445,11,-89,0
2020-04-17,"","","China",31.8257,117.2264,83760,4636,357,1290,310,1290
2020-04-17,"","","Colombia",4.5709,-74.2973,3439,153,206,9,78,-4
2020-04-17,"","","Congo (Brazzaville)",-4.2634,15.2832,143,6,26,1,26,1
2020-04-17,"","","Congo (Kinshasa)",-4.322447,15.307045,287,23,20,1,7,0
2020-04-17,"","","Costa Rica",9.7489,-83.7534,649,4,7,0,-9,0
2020-04-17,"","","Cote d'Ivoire",7.54,-5.5471,688,6,34,0,18,0
2020-04-17,"","","Croatia",45.1,15.2,1814,36,23,1,-27,-1
2020-04-17,"","","Cuba",21.521757,-77.78116700000002,923,31,61,4,13,1
2020-04-17,"","","Cyprus",35.1264,33.4299,750,12,15,0,-5,0
2020-04-17,"","","Czechia",49.8175,15.472999999999999,6549,173,116,4,-101,1
2020-04-17,"","","Denmark",61.8926,-6.9118,7268,336,194,15,-4,3
2020-04-17,"","","Diamond Princess",,,712,13,0,1,0,1
2020-04-17,"","","Djibouti",11.8251,42.5903,732,2,141,0,-15,0
2020-04-17,"","","Dominica",15.415,-61.371,16,0,0,0,0,0
2020-04-17,"","","Dominican Republic",18.7357,-70.1627,4126,200,371,4,230,-3
2020-04-17,"","","Ecuador",-1.8312,-78.1834,8450,421,225,18,-142,3
2020-04-17,"","","Egypt",26.820553000000004,30.802497999999996,2844,205,171,9,3,-4
2020-04-17,"","","El Salvador",13.7942,-88.8965,177,7,13,1,8,1
2020-04-17,"","","Equatorial Guinea",1.6508,10.2679,79,0,28,0,28,0
2020-04-17,"","","Eritrea",15.1794,39.7823,35,0,0,0,0,0
2020-04-17,"","","Estonia",58.5953,25.0136,1459,38,25,2,-9,1
2020-04-17,"","","Eswatini",-26.5225,31.4659,16,1,0,0,-1,-1
2020-04-17,"","","Ethiopia",9.145,40.4897,96,3,4,0,-3,0
2020-04-17,"","","Fiji",-17.7134,178.065,17,0,0,0,-1,0
2020-04-17,"","","Finland",61.92411,25.748151,3489,82,120,7,-12,4
2020-04-17,"","","France",4.0,-53.0,149130,18703,2039,762,-10470,9
2020-04-17,"","","Gabon",-0.8037,11.6094,108,1,28,0,28,0
2020-04-17,"","","Gambia",13.4432,-15.3101,9,1,0,0,0,0
2020-04-17,"","","Georgia",42.3154,43.3569,370,3,22,0,-20,0
2020-04-17,"","","Germany",51.165690999999995,10.451526,141397,4352,3699,300,754,52
2020-04-17,"","","Ghana",7.9465,-1.0232,641,8,0,0,-5,0
2020-04-17,"","","Greece",39.0742,21.8243,2224,108,17,3,2,0
2020-04-17,"","","Grenada",12.1165,-61.678999999999995,14,0,0,0,0,0
2020-04-17,"","","Guatemala",15.7835,-90.2308,214,7,18,2,2,2
2020-04-17,"","","Guinea",9.9456,-9.6966,477,3,39,2,5,2
2020-04-17,"","","Guinea-Bissau",11.8037,-15.1804,43,0,0,0,0,0
2020-04-17,"","","Guyana",4.860416000000002,-58.93018000000001,63,6,8,0,8,0
2020-04-17,"","","Haiti",18.9712,-72.2852,43,3,2,0,2,0
2020-04-17,"","","Holy See",41.9029,12.4534,8,0,0,0,0,0
2020-04-17,"","","Honduras",15.2,-86.2419,442,41,16,6,9,2
2020-04-17,"","","Hungary",47.1625,19.5033,1763,156,111,14,38,6
2020-04-17,"","","Iceland",64.9631,-19.0208,1754,9,15,1,3,1
2020-04-17,"","","India",20.593684,78.96288,14352,486,922,38,-186,-5
2020-04-17,"","","Indonesia",-0.7893,113.9213,5923,520,407,24,27,-3
2020-04-17,"","","Iran",32.427908,53.68804599999999,79494,4958,1499,89,-107,-3
2020-04-17,"","","Iraq",33.223191,43.679291,1482,81,48,1,29,0
2020-04-17,"","","Ireland",53.1424,-7.6921,13980,530,709,44,-15,2
2020-04-17,"","","Israel",31.046051000000002,34.851612,12982,151,224,9,-33,-3
2020-04-17,"","","Italy",41.87194,12.56738,172434,22745,3493,575,-293,50
2020-04-17,"","","Jamaica",18.1096,-77.2975,143,5,0,0,-18,0
2020-04-17,"","","Japan",36.204824,138.252924,9787,190,1161,12,635,-20
2020-04-17,"","","Jordan",31.24,36.51,407,7,5,0,4,0
2020-04-17,"","","Kazakhstan",48.0196,66.9237,1546,17,144,0,37,-1
2020-04-17,"","","Kenya",-0.0236,37.9062,246,11,12,0,3,-1
2020-04-17,"","","Korea, South",35.90775700000001,127.766922,10635,230,22,1,0,-3
2020-04-17,"","","Kosovo",42.602636,20.902977,480,12,31,1,-31,-2
2020-04-17,"","","Kuwait",29.311659999999996,47.481766,1658,5,134,2,15,2
2020-04-17,"","","Kyrgyzstan",41.20438,74.766098,489,5,23,0,6,0
2020-04-17,"","","Laos",19.856270000000002,102.495496,19,0,0,0,0,0
2020-04-17,"","","Latvia",56.8796,24.6032,682,5,7,0,-2,0
2020-04-17,"","","Lebanon",33.8547,35.8623,668,21,5,0,0,0
2020-04-17,"","","Liberia",6.4280550000000005,-9.429499,76,7,17,1,17,1
2020-04-17,"","","Libya",26.3351,17.228331,49,1,0,0,-1,0
2020-04-17,"","","Liechtenstein",47.14,9.55,79,1,0,0,0,0
2020-04-17,"","","Lithuania",55.1694,23.8813,1149,33,21,1,-16,-1
2020-04-17,"","","Luxembourg",49.8153,6.1296,3480,72,36,3,-35,3
2020-04-17,"","","Madagascar",-18.766947000000002,46.869107,117,0,6,0,5,0
2020-04-17,"","","Malawi",-13.254307999999998,34.301525,17,2,1,0,1,0
2020-04-17,"","","Malaysia",4.210483999999999,101.97576600000001,5251,86,69,2,-41,1
2020-04-17,"","","Maldives",3.2028,73.2207,28,0,3,0,0,0
2020-04-17,"","","Mali",17.570692,-3.996166000000001,171,13,0,0,-23,0
2020-04-17,"","","Malta",35.9375,14.3754,422,3,10,0,-3,0
2020-04-17,"","","Mauritania",21.0079,-10.9408,7,1,0,0,0,0
2020-04-17,"","","Mauritius",-20.348404000000002,57.552152,324,9,0,0,0,0
2020-04-17,"","","Mexico",23.6345,-102.5528,6297,486,450,37,2,-6
2020-04-17,"","","Moldova",47.4116,28.3699,2264,56,110,2,5,-6
2020-04-17,"","","Monaco",43.7333,7.4167,94,3,1,0,1,0
2020-04-17,"","","Mongolia",46.8625,103.8467,31,0,0,0,-1,0
2020-04-17,"","","Montenegro",42.708678000000006,19.37439,303,5,0,1,-15,1
2020-04-17,"","","Morocco",31.7917,-7.0926,2564,135,281,5,22,2
2020-04-17,"","","Mozambique",-18.665695,35.529562,34,0,3,0,1,0
2020-04-17,"","","MS Zaandam",,,9,2,0,0,0,0
2020-04-17,"","","Namibia",-22.9576,18.4904,16,0,0,0,0,0
2020-04-17,"","","Nepal",28.1667,84.25,30,0,14,0,14,0
2020-04-17,"","","Netherlands",12.5211,-69.9683,30619,3471,1236,144,169,-38
2020-04-17,"","","New Zealand",-40.9006,174.886,1409,11,8,2,-7,2
2020-04-17,"","","Nicaragua",12.865416,-85.207229,9,1,0,0,0,0
2020-04-17,"","","Niger",17.607789,8.081666,627,18,43,4,43,4
2020-04-17,"","","Nigeria",9.082,8.6753,493,17,51,4,16,3
2020-04-17,"","","North Macedonia",41.6086,21.7453,1117,49,36,3,-71,2
2020-04-17,"","","Norway",60.472,8.4689,6937,161,41,9,-115,7
2020-04-17,"","","Oman",21.512583,55.92325500000001,1069,6,50,2,-59,2
2020-04-17,"","","Pakistan",30.3753,69.3451,7025,135,106,7,-430,-10
2020-04-17,"","","Panama",8.538,-80.7821,4016,109,265,6,88,-2
2020-04-17,"","","Papua New Guinea",-6.314993,143.95555,7,0,0,0,-5,0
2020-04-17,"","","Paraguay",-23.4425,-58.4438,199,8,25,0,12,0
2020-04-17,"","","Peru",-9.19,-75.0152,13489,300,998,26,-18,6
2020-04-17,"","","Philippines",12.879721,121.77401699999999,5878,387,218,25,11,12
2020-04-17,"","","Poland",51.9194,19.1451,8379,332,461,18,125,-10
2020-04-17,"","","Portugal",39.3999,-8.2245,19022,657,181,28,-569,-2
2020-04-17,"","","Qatar",25.3548,51.1839,4663,7,560,0,168,0
2020-04-17,"","","Romania",45.9432,24.9668,8067,411,360,19,-131,-1
2020-04-17,"","","Russia",61.52401,105.31875600000001,32008,273,4070,41,622,7
2020-04-17,"","","Rwanda",-1.9403,29.8739,143,0,5,0,3,0
2020-04-17,"","","Saint Kitts and Nevis",17.357822,-62.782998,14,0,0,0,0,0
2020-04-17,"","","Saint Lucia",13.9094,-60.9789,15,0,0,0,0,0
2020-04-17,"","","Saint Vincent and the Grenadines",12.9843,-61.2872,12,0,0,0,0,0
2020-04-17,"","","San Marino",43.9424,12.4578,435,39,9,1,-45,-1
2020-04-17,"","","Sao Tome and Principe",0.18636,6.613081,4,0,0,0,0,0
2020-04-17,"","","Saudi Arabia",23.885942,45.079162,7142,87,762,4,244,0
2020-04-17,"","","Senegal",14.4974,-14.4524,342,2,7,0,-14,0
2020-04-17,"","","Serbia",44.0165,21.0059,5690,110,372,7,-73,3
2020-04-17,"","","Seychelles",-4.6796,55.492,11,0,0,0,0,0
2020-04-17,"","","Sierra Leone",8.460555000000001,-11.779889,26,0,11,0,9,0
2020-04-17,"","","Singapore",1.2833,103.8333,5050,11,623,1,-105,1
2020-04-17,"","","Slovakia",48.669,19.699,1049,9,72,1,-42,-1
2020-04-17,"","","Slovenia",46.1512,14.9955,1304,66,36,5,16,5
2020-04-17,"","","Somalia",5.152149,46.199616,116,6,36,1,36,1
2020-04-17,"","","South Africa",-30.5595,22.9375,2783,50,178,2,79,-12
2020-04-17,"","","South Sudan",6.8770000000000024,31.307,4,0,0,0,0,0
2020-04-17,"","","Spain",40.463667,-3.7492199999999998,190839,20002,5891,687,-1413,80
2020-04-17,"","","Sri Lanka",7.873054,80.77179699999998,244,7,6,0,6,0
2020-04-17,"","","Sudan",12.8628,30.2176,33,6,1,1,1,1
2020-04-17,"","","Suriname",3.9193,-56.0278,10,1,0,0,0,0
2020-04-17,"","","Sweden",60.128161,18.643501,13216,1400,676,67,63,-63
2020-04-17,"","","Switzerland",46.8182,8.2275,27078,1327,346,46,-50,4
2020-04-17,"","","Syria",34.802075,38.99681500000001,38,2,5,0,5,0
2020-04-17,"","","Taiwan*",23.7,121.0,395,6,0,0,0,0
2020-04-17,"","","Tanzania",-6.369028,34.888822,147,5,53,1,47,1
2020-04-17,"","","Thailand",15.870032,100.992541,2700,47,28,1,-1,-2
2020-04-17,"","","Timor-Leste",-8.874217,125.727539,18,0,0,0,-10,0
2020-04-17,"","","Togo",8.6195,0.8248,83,5,2,0,2,-2
2020-04-17,"","","Trinidad and Tobago",10.6918,-61.2225,114,8,0,0,0,0
2020-04-17,"","","Tunisia",33.886917,9.537499,864,37,42,0,0,-2
2020-04-17,"","","Turkey",38.9637,35.2433,78546,1769,4353,126,-448,1
2020-04-17,"","","Uganda",1.373333,32.290275,56,0,1,0,1,0
2020-04-17,"","","Ukraine",48.3794,31.1656,4662,125,501,9,104,1
2020-04-17,"","","United Arab Emirates",23.424076,53.847818000000004,6302,37,477,2,17,0
2020-04-17,"","","United Kingdom",18.2206,-63.0686,109769,14607,5624,848,962,-17
2020-04-17,"","","Uruguay",-32.5228,-55.7658,502,9,0,0,-10,-1
2020-04-17,"","","US",34.22333378,-82.46170658,699706,36773,31905,3857,454,-734
2020-04-17,"","","Uzbekistan",41.377491,64.585262,1405,4,56,0,9,0
2020-04-17,"","","Venezuela",6.4238,-66.5897,204,9,0,0,-7,0
2020-04-17,"","","Vietnam",14.058323999999999,108.277199,268,0,0,0,-1,0
2020-04-17,"","","West Bank and Gaza",31.9522,35.2332,402,2,28,0,28,0
2020-04-17,"","","Western Sahara",24.2155,-12.8858,6,0,0,0,0,0
2020-04-17,"","","Yemen",15.552726999999999,48.516388,1,0,0,0,0,0
2020-04-17,"","","Zambia",-13.133897,27.849332,52,2,4,0,4,0
2020-04-17,"","","Zimbabwe",-19.015438,29.154857,24,3,1,0,1,0
2020-04-18,"","","Afghanistan",33.93911,67.709953,933,30,27,0,-39,0
2020-04-18,"","","Albania",41.1533,20.1683,548,26,9,0,-12,0
2020-04-18,"","","Algeria",28.0339,1.6596,2534,367,116,3,-34,-13
2020-04-18,"","","Andorra",42.5063,1.5218,704,35,8,0,-15,-2
2020-04-18,"","","Angola",-11.2027,17.8739,24,2,5,0,5,0
2020-04-18,"","","Antigua and Barbuda",17.0608,-61.7964,23,3,0,0,0,0
2020-04-18,"","","Argentina",-38.4161,-63.6167,2758,129,89,6,-9,-2
2020-04-18,"","","Armenia",40.0691,45.0382,1248,20,47,1,5,0
2020-04-18,"","","Australia",-35.4735,149.0124,6547,67,25,1,-35,-2
2020-04-18,"","","Austria",47.5162,14.5501,14671,443,76,12,-43,-9
2020-04-18,"","","Azerbaijan",40.1431,47.5769,1373,18,33,3,-24,3
2020-04-18,"","","Bahamas",25.025885,-78.035889,55,9,1,0,0,-1
2020-04-18,"","","Bahrain",26.0275,50.55,1773,7,33,0,-7,0
2020-04-18,"","","Bangladesh",23.685,90.3563,2144,84,306,9,40,-6
2020-04-18,"","","Barbados",13.1939,-59.5432,75,5,0,0,0,0
2020-04-18,"","","Belarus",53.7098,27.9534,4779,45,0,3,-575,1
2020-04-18,"","","Belgium",50.8333,4.469936,37183,5453,1045,290,-284,-16
2020-04-18,"","","Belize",17.1899,-88.4976,18,2,0,0,0,0
2020-04-18,"","","Benin",9.3077,2.3158,35,1,0,0,0,0
2020-04-18,"","","Bhutan",27.5142,90.4336,5,0,0,0,0,0
2020-04-18,"","","Bolivia",-16.2902,-63.5887,493,31,28,0,4,-2
2020-04-18,"","","Bosnia and Herzegovina",43.9159,17.6791,1268,47,54,1,7,-2
2020-04-18,"","","Botswana",-22.3285,24.6849,15,1,0,0,0,0
2020-04-18,"","","Brazil",-14.235,-51.9253,36658,2354,2976,213,-281,-4
2020-04-18,"","","Brunei",4.5353,114.7277,137,1,1,0,1,0
2020-04-18,"","","Bulgaria",42.7339,25.4858,878,41,32,0,-14,-3
2020-04-18,"","","Burkina Faso",12.2383,-1.5616,565,36,8,1,-3,-2
2020-04-18,"","","Burma",21.9162,95.956,98,5,10,1,7,1
2020-04-18,"","","Burundi",-3.3731,29.9189,5,1,0,0,0,0
2020-04-18,"","","Cabo Verde",16.5388,-23.0418,58,1,2,0,2,0
2020-04-18,"","","Cambodia",11.55,104.9167,122,0,0,0,0,0
2020-04-18,"","","Cameroon",3.848,11.5021,1017,22,21,0,21,0
2020-04-18,"","","Canada",53.9333,-116.5765,34356,1400,1542,45,-463,-52
2020-04-18,"","","Central African Republic",6.6111,20.9394,12,0,0,0,0,0
2020-04-18,"","","Chad",15.4542,18.7322,33,0,6,0,6,0
2020-04-18,"","","Chile",-35.6751,-71.543,9730,126,478,10,33,-1
2020-04-18,"","","China",31.8257,117.2264,83787,4636,27,0,-330,-1290
2020-04-18,"","","Colombia",4.5709,-74.2973,3439,153,0,0,-206,-9
2020-04-18,"","","Congo (Brazzaville)",-4.2634,15.2832,143,6,0,0,-26,-1
2020-04-18,"","","Congo (Kinshasa)",-4.322447,15.307045,307,25,20,2,0,1
2020-04-18,"","","Costa Rica",9.7489,-83.7534,655,4,6,0,-1,0
2020-04-18,"","","Cote d'Ivoire",7.54,-5.5471,801,8,113,2,79,2
2020-04-18,"","","Croatia",45.1,15.2,1832,39,18,3,-5,2
2020-04-18,"","","Cuba",21.521757,-77.781167,986,32,63,1,2,-3
2020-04-18,"","","Cyprus",35.1264,33.4299,761,12,11,0,-4,0
2020-04-18,"","","Czechia",49.8175,15.473,6606,181,57,8,-59,4
2020-04-18,"","","Denmark",61.8926,-6.9118,7437,346,169,10,-25,-5
2020-04-18,"","","Diamond Princess",,,712,13,0,0,0,-1
2020-04-18,"","","Djibouti",11.8251,42.5903,732,2,0,0,-141,0
2020-04-18,"","","Dominica",15.415,-61.371,16,0,0,0,0,0
2020-04-18,"","","Dominican Republic",18.7357,-70.1627,4335,217,209,17,-162,13
2020-04-18,"","","Ecuador",-1.8312,-78.1834,9022,456,572,35,347,17
2020-04-18,"","","Egypt",26.820553,30.802498,3032,224,188,19,17,10
2020-04-18,"","","El Salvador",13.7942,-88.8965,190,7,13,0,0,-1
2020-04-18,"","","Equatorial Guinea",1.6508,10.2679,79,0,0,0,-28,0
2020-04-18,"","","Eritrea",15.1794,39.7823,39,0,4,0,4,0
2020-04-18,"","","Estonia",58.5953,25.0136,1512,38,53,0,28,-2
2020-04-18,"","","Eswatini",-26.5225,31.4659,22,1,6,0,6,0
2020-04-18,"","","Ethiopia",9.145,40.4897,105,3,9,0,5,0
2020-04-18,"","","Fiji",-17.7134,178.065,17,0,0,0,0,0
2020-04-18,"","","Finland",61.92411,25.748151,3681,90,192,8,72,1
2020-04-18,"","","France",4,-53,149149,19345,19,642,-2020,-120
2020-04-18,"","","Gabon",-0.8037,11.6094,108,1,0,0,-28,0
2020-04-18,"","","Gambia",13.4432,-15.3101,9,1,0,0,0,0
2020-04-18,"","","Georgia",42.3154,43.3569,388,4,18,1,-4,1
2020-04-18,"","","Germany",51.165691,10.451526,143342,4459,1945,107,-1754,-193
2020-04-18,"","","Ghana",7.9465,-1.0232,834,9,193,1,193,1
2020-04-18,"","","Greece",39.0742,21.8243,2235,110,11,2,-6,-1
2020-04-18,"","","Grenada",12.1165,-61.679,14,0,0,0,0,0
2020-04-18,"","","Guatemala",15.7835,-90.2308,235,7,21,0,3,-2
2020-04-18,"","","Guinea",9.9456,-9.6966,518,3,41,0,2,-2
2020-04-18,"","","Guinea-Bissau",11.8037,-15.1804,46,0,3,0,3,0
2020-04-18,"","","Guyana",4.860416,-58.93018,63,6,0,0,-8,0
2020-04-18,"","","Haiti",18.9712,-72.2852,44,3,1,0,-1,0
2020-04-18,"","","Holy See",41.9029,12.4534,8,0,0,0,0,0
2020-04-18,"","","Honduras",15.2,-86.2419,457,46,15,5,-1,-1
2020-04-18,"","","Hungary",47.1625,19.5033,1834,172,71,16,-40,2
2020-04-18,"","","Iceland",64.9631,-19.0208,1760,9,6,0,-9,-1
2020-04-18,"","","India",20.593684,78.96288,15722,521,1370,35,448,-3
2020-04-18,"","","Indonesia",-0.7893,113.9213,6248,535,325,15,-82,-9
2020-04-18,"","","Iran",32.427908,53.688046,80868,5031,1374,73,-125,-16
2020-04-18,"","","Iraq",33.223191,43.679291,1513,82,31,1,-17,0
2020-04-18,"","","Ireland",53.1424,-7.6921,14758,571,778,41,69,-3
2020-04-18,"","","Israel",31.046051,34.851612,13265,164,283,13,59,4
